1973-06-15,41848.0,F,-0.114,0.0,0.257,0.0,F,0.2663,0.0,2.1893,0.3157,F,-18.296,0.0,1.604,0.0
1973-06-16,41849.0,F,-0.114,0.0,0.259,0.0,F,0.2634,0.0,2.1806,0.4032,F,-18.268,0.0,1.659,0.0
1973-06-17,41850.0,F,-0.113,0.0,0.261,0.0,F,0.2607,0.0,2.2315,0.4032,F,-18.285,0.0,1.514,0.0
1973-06-18,41851.0,F,-0.112,0.0,0.263,0.0,F,0.258,0.0,2.3313,0.4032,F,-18.287,0.0,1.309,0.0
1973-06-19,41852.0,F,-0.111,0.0,0.264,0.0,F,0.2552,0.0,2.4642,0.4032,F,-18.228,0.0,1.216,0.0
1973-06-20,41853.0,F,-0.11,0.0,0.266,0.0,F,0.2525,0.0,2.6107,0.3157,F,-18.126,0.0,1.241,0.0
1973-06-21,41854.0,F,-0.11,0.0,0.268,0.0,F,0.2498,0.0,2.7501,0.3157,F,-18.058,0.0,1.262,0.0
1973-06-22,41855.0,F,-0.109,0.0,0.27,0.0,F,0.2472,0.0,2.8613,0.1784,F,-18.065,0.0,1.222,0.0
1973-06-23,41856.0,F,-0.108,0.0,0.272,0.0,F,0.2446,0.0,2.9228,0.2197,F,-18.089,0.0,1.194,0.0
1973-06-24,41857.0,F,-0.107,0.0,0.273,0.0,F,0.2421,0.0,2.9161,0.2083,F,-18.027,0.0,1.237,0.0
1973-06-25,41858.0,F,-0.106,0.0,0.275,0.0,F,0.2395,0.0,2.8314,0.2446,F,-17.849,0.0,1.258,0.0
1973-06-26,41859.0,F,-0.105,0.0,0.277,0.0,F,0.2369,0.0,2.6795,0.2446,F,-17.613,0.0,1.135,0.0
1973-06-27,41860.0,F,-0.103,0.0,0.279,0.0,F,0.2344,0.0,2.4962,0.2446,F,-17.408,0.0,0.939,0.0
1973-06-28,41861.0,F,-0.102,0.0,0.281,0.0,F,0.232,0.0,2.3374,0.2762,F,-17.309,0.0,0.879,0.0
1973-06-29,41862.0,F,-0.1,0.0,0.282,0.0,F,0.2295,0.0,2.261,0.2197,F,-17.345,0.0,1.001,0.0
1973-06-30,41863.0,F,-0.099,0.0,0.284,0.0,F,0.2271,0.0,2.3006,0.2544,F,-17.456,0.0,1.105,0.0
1973-07-01,41864.0,F,-0.097,0.0,0.286,0.0,F,0.2246,0.0,2.446,0.1916,F,-17.539,0.0,1.059,0.0
1973-07-02,41865.0,F,-0.095,0.0,0.288,0.0,F,0.2223,0.0,2.6446,0.1916,F,-17.565,0.0,0.982,0.0
1973-07-03,41866.0,F,-0.094,0.0,0.29,0.0,F,0.22,0.0,2.8242,0.1916,F,-17.582,0.0,1.011,0.0
1973-07-04,41867.0,F,-0.092,0.0,0.291,0.0,F,0.2177,0.0,2.9239,0.1916,F,-17.567,0.0,1.048,0.0
1973-07-05,41868.0,F,-0.091,0.0,0.293,0.0,F,0.2154,0.0,2.9169,0.1916,F,-17.416,0.0,0.929,0.0
1973-07-06,41869.0,F,-0.089,0.0,0.295,0.0,F,0.2131,0.0,2.8135,0.1916,F,-17.126,0.0,0.705,0.0
